https://adamlink.nl/geo/street/admiralengracht/53,Admiralengracht,"Rb. 30-1-1924, 22-4-1925",1924
https://adamlink.nl/geo/street/admiraliteitstraat/54,Admiraliteitstraat,"Rb. 18-10-1989",1989
https://adamlink.nl/geo/street/adrichemstraat/66,Adrichemstraat,"Rb. 1-2-1978",1978
https://adamlink.nl/geo/street/pieter-aertszstraat/3556,"Pieter Aertszstraat","Rb. 18-7-1919",1919
https://adamlink.nl/geo/street/afrikanerplein/71,Afrikanerplein,"Rb. 26-7-1923",1923
https://adamlink.nl/geo/street/afroditekade/72,Afroditekade,"Rb. 23-5-2001",2001
https://adamlink.nl/geo/street/agamemnonstraat/73,Agamemnonstraat,"Rb. 19-12-1929",1929
https://adamlink.nl/geo/street/rudolf-agricolastraat/3905,"Rudolf Agricolastraat","Rb. 17-3-1954",1954
https://adamlink.nl/geo/street/akbarstraat/78,Akbarstraat,"Rb. 20-4-1939, 6-10-1948",1939
https://adamlink.nl/geo/street/akerpolderstraat/80,Akerpolderstraat,"Rb. 7-5-1929",1929
https://adamlink.nl/geo/street/akersingel/81,Akersingel,"Rb. Stadsdeel Osdorp 3-2-1988",1988
https://adamlink.nl/geo/street/akersluis/82,Akersluis,"Rb. 29-4-1964",1964
https://adamlink.nl/geo/street/akerwateringstraat/84,Akerwateringstraat,"Rb. 10-7-1963, 15-3-1972 en 18-8-1976",1963
https://adamlink.nl/geo/street/nieuwe-akerweg/3137,"Nieuwe Akerweg","Rb. 7-5-1929",1929
https://adamlink.nl/geo/street/akkerstraat/85,Akkerstraat,"Rb. 30-1-1924",1924
https://adamlink.nl/geo/street/akkerwindeweg/86,Akkerwindeweg,"Rb. 1-12-1933",1933
https://adamlink.nl/geo/street/albardagracht/88,Albardagracht,"Rb. 23-10-1957",1957
https://adamlink.nl/geo/street/albardakade/89,Albardakade,"Rb. 2-10-2001",2001
https://adamlink.nl/geo/street/albatrospad/90,Albatrospad,"Rb. 14-4-2004",2004
https://adamlink.nl/geo/street/alberdingk-thijmstraat/91,"Alberdingk Thijmstraat","Rb. 21-3-1894",1894
https://adamlink.nl/geo/street/tommaso-albinonistraat/4483,"Tommaso Albinonistraat","DB 20-12-2005",2005
https://adamlink.nl/geo/street/alblasstraat/100,Alblasstraat,"Rb. 19-12-1929, 19-7-1933",1929
https://adamlink.nl/geo/street/alcantarastraat/5275,Alcantarastraat,"Rb. Stadsdeel Osdorp 26-3-1997",1997
https://adamlink.nl/geo/street/aldebaranplein/103,Aldebaranplein,"Rb. 26-10-1921",1921
https://adamlink.nl/geo/street/aldebaranstraat/104,Aldebaranstraat,"Rb. 26-10-1921",1921
https://adamlink.nl/geo/street/aldendriel/105,Aldendriel,"Rb. 7-1-1959",1959
https://adamlink.nl/geo/street/aldengoor/106,Aldengoor,"Rb. 7-1-1959",1959
https://adamlink.nl/geo/street/alexanderkade/110,Alexanderkade,"Rb. 20-1-1886, 7-2-1990",1886
https://adamlink.nl/geo/street/alexanderplein/111,Alexanderplein,"Rb. 20-1-1886",1886
https://adamlink.nl/geo/street/alexanderstraat/112,Alexanderstraat,"Rb. 20-1-1886",1886
https://adamlink.nl/geo/street/algolstraat/115,Algolstraat,"Rb. 30-1-1935",1935
https://adamlink.nl/geo/street/hj-algrastraat/1815,"H.J. Algrastraat","Rb. 25-4-1990",1990
https://adamlink.nl/geo/street/alhambralaan/5278,Alhambralaan,"Rb. Stadsdeel Slotervaart/Overtoomse Veld 28-5-1997",1997
https://adamlink.nl/geo/street/cornelis-van-alkemadestraat/831,"Cornelis van Alkemadestraat","Rb. 20-7-1955, 16-9-1959",1955
https://adamlink.nl/geo/street/alkmaarstraat/116,Alkmaarstraat,"Rb. 30-10-1963",1963
https://adamlink.nl/geo/street/august-allebeplein/245,"August Allebéplein","Rb. 17-2-1960",1960
https://adamlink.nl/geo/street/president-allendelaan/3670,"President Allendelaan","Rb. 27-2-1974",1974
https://adamlink.nl/geo/street/allenstraat/118,Allenstraat,"Rb. Stadsdeel Osdorp 26-3-1997",1997
https://adamlink.nl/geo/street/filips-van-almondestraat/1326,"Filips van Almondestraat","Rb. Sloten 3-12-1912",1912
https://adamlink.nl/geo/street/almstraat/120,Almstraat,"Rb. 27-4-1938",1938
https://adamlink.nl/geo/street/de-alpen/904,"De Alpen","Rb. Stadsdeel Osdorp 20-10-1993, 24-9-1997",1993
https://adamlink.nl/geo/street/van-alphenstraat/4628,"Van Alphenstraat","Rb. 21-9-1904",1904
https://adamlink.nl/geo/street/lex-althoffstraat/2687,"Lex Althoffstraat","Rb. 9-7-1952",1952
https://adamlink.nl/geo/street/amaliapark/6373,Amaliapark,"DB 20-12-2005",2005
https://adamlink.nl/geo/street/amaliastraat/123,Amaliastraat,"Rb. 13-10-1897",1897
https://adamlink.nl/geo/street/amandelstraat/124,Amandelstraat,"Rb. 26-1-1951",1951
https://adamlink.nl/geo/street/amazonenstraat/125,Amazonenstraat,"Rb. 19-12-1929",1929
https://adamlink.nl/geo/street/ambonplein/126,Ambonplein,"Rb. 26-7-1923, 24-9-1980",1923
https://adamlink.nl/geo/street/ambonstraat/127,Ambonstraat,"Rb. 26-7-1923, 7-9-1983",1923
https://adamlink.nl/geo/street/amelandstraat/128,Amelandstraat,"Rb. 18-3-1931",1931
https://adamlink.nl/geo/street/amerbos/129,Amerbos,"Rb. 24-2-1966, 19-3-1969",1966
https://adamlink.nl/geo/street/amerikahavenweg/132,Amerikahavenweg,"Rb. 11-5-1977",1977
https://adamlink.nl/geo/street/johann-ammanhof/2183,"Johann Ammanhof","Rb. 15-4-1959",1959
https://adamlink.nl/geo/street/amoebastraat/133,Amoebastraat,"Rb. Landsmeer 6-2-1956",1956
https://adamlink.nl/geo/street/amperestraat/134,Ampèrestraat,"Rb. 23-12-1927",1927
https://adamlink.nl/geo/street/claus-van-amsbergstraat/772,"Claus van Amsbergstraat","Rb. 24-6-2003",2003
https://adamlink.nl/geo/street/amstel/135,Amstel,"Rb. 2-9-1913",1913
https://adamlink.nl/geo/street/amstelkade/140,Amstelkade,"Rb. 22-3-1922, 16-2-1927",1922
https://adamlink.nl/geo/street/amstelpark/142,Amstelpark,"Rb. 24-11-1971",1971
https://adamlink.nl/geo/street/amstelveenseweg/145,Amstelveenseweg,"Annexatie Nieuwer-Amstel 1-5-1896, 1-1-1921, Rb. 1-6-1898",1896
https://adamlink.nl/geo/street/amundsenweg/149,Amundsenweg,"Rb. 26-7-1939, 21-5-1948",1939
https://adamlink.nl/geo/street/analoogstraat/150,Analoogstraat,"Rb. 10-1-2001",2001
https://adamlink.nl/geo/street/ananasplein/151,Ananasplein,"Rb. 26-1-1951",1951
https://adamlink.nl/geo/street/anderiesenhof/154,Anderiesenhof,"Rb. 20-7-1955",1955
https://adamlink.nl/geo/street/anderlechtlaan/155,Anderlechtlaan,"Rb. 2-10-1991",1991
https://adamlink.nl/geo/street/andersensingel/156,Andersensingel,"Rb. 17-11-1982",1982
https://adamlink.nl/geo/street/andijkstraat/157,Andijkstraat,"Rb. 1-12-1948",1948
https://adamlink.nl/geo/street/andoornstraat/158,Andoornstraat,"Rb. 22-3-1922",1922
https://adamlink.nl/geo/street/emmy-andriessestraat/1255,"Emmy Andriessestraat","Rb. 31-1-2006",2006
https://adamlink.nl/geo/street/joris-van-andringastraat/2234,"Joris van Andringastraat","Rb. 27-4-1933",1933
https://adamlink.nl/geo/street/andromedastraat/164,Andromedastraat,"Rb. 30-1-1935",1935
https://adamlink.nl/geo/street/anemoonstraat/165,Anemoonstraat,"Rb. 18-7-1919",1919
https://adamlink.nl/geo/street/anfieldroad/166,Anfieldroad,"Rb. Stadsdeel Watergraafsmeer 25-3-1998",1998
https://adamlink.nl/geo/street/anielewiczsingel/167,Anielewiczsingel,"Rb. Stadsdeel Osdorp 3-2-1988",1988
https://adamlink.nl/geo/street/ankerplaats/170,Ankerplaats,"Rb. 14-8-1974",1974
https://adamlink.nl/geo/street/jf-ankersmitstraat/2137,"J.F. Ankersmitstraat","Rb. 23-12-1959",1959
https://adamlink.nl/geo/street/ankerweg/171,Ankerweg,"Rb. 4-2-1959",1959
https://adamlink.nl/geo/street/peter-van-anrooystraat/3526,"Peter van Anrooystraat","Rb. 1-2-1956",1956
https://adamlink.nl/geo/street/anselmushof/182,Anselmushof,"Rb. 17-3-1954",1954
https://adamlink.nl/geo/street/lizzy-ansinghstraat/2722,"Lizzy Ansinghstraat","Rb. 20-4-1983",1983
https://adamlink.nl/geo/street/reyer-anslostraat/3795,"Reyer Anslostraat","Rb. 3-6-1896",1896
https://adamlink.nl/geo/street/antarusstraat/184,Antarusstraat,"Rb. 30-1-1935",1935
https://adamlink.nl/geo/street/cornelis-anthoniszstraat/811,"Cornelis Anthoniszstraat","Rb. 13-10-1897",1897
https://adamlink.nl/geo/street/antillenstraat/189,Antillenstraat,"Rb. 22-3-1922, 30-1-1935",1922
https://adamlink.nl/geo/street/sint-antoniesluis/4097,"Sint Antoniesluis","Rb. 21-1-1976",1976
https://adamlink.nl/geo/street/antwerpenbaan/202,Antwerpenbaan,"Rb. 20-2-1991, 15-12-1993",1991
https://adamlink.nl/geo/street/apollolaan/203,Apollolaan,"Rb. 22-4-1925, 27-5-1926 en 12-3-1958",1925
https://adamlink.nl/geo/street/louis-apolstraat/2757,"Louis Apolstraat","Rb. 23-10-1957",1957
https://adamlink.nl/geo/street/dina-appeldoornstraat/1017,"Dina Appeldoornstraat","Rb. 1-2-1956",1956
https://adamlink.nl/geo/street/appelweg/204,Appelweg,"Rb. 26-1-1951, 12-5-1976",1951
https://adamlink.nl/geo/street/thomas-van-aquinostraat/4443,"Thomas van Aquinostraat","Rb. 17-3-1954",1954
https://adamlink.nl/geo/street/aragohof/205,Aragohof,"Rb. 24-6-1953",1953
https://adamlink.nl/geo/street/arcellastraat/206,Arcellastraat,"Rb. Landsmeer 6-2-1956",1956
https://adamlink.nl/geo/street/archangelkade/207,Archangelkade,"Rb. 6-3-1940, 15-10-1975",1940
https://adamlink.nl/geo/street/archangelweg/208,Archangelweg,"Rb. 6-3-1940, 15-10-1975",1940
https://adamlink.nl/geo/street/archimedeslaan/209,Archimedeslaan,"Rb. 23-12-1927",1927
https://adamlink.nl/geo/street/archimedesplantsoen/210,Archimedesplantsoen,"Rb. 23-12-1927, 26-7-1939 en 24-6-1953",1927
https://adamlink.nl/geo/street/archimedesweg/211,Archimedesweg,"Rb. 22-3-1922, 23-12-1924 en 10-6-1936",1922
https://adamlink.nl/geo/street/ardennenlaan/212,Ardennenlaan,"Rb. 2-10-1991",1991
https://adamlink.nl/geo/street/arena-boulevard/213,"Arena Boulevard","Rb. Stadsdeel Zuidoost 18-6-1996",1996
https://adamlink.nl/geo/street/arenborg/214,Arenborg,"Rb. 7-1-1959",1959
https://adamlink.nl/geo/street/arendonksingel/216,Arendonksingel,"Rb. 20-2-1991",1991
https://adamlink.nl/geo/street/arenpalmstraat/217,Arènpalmstraat,"Rb. 27-6-2002",2002
https://adamlink.nl/geo/street/argonautenstraat/219,Argonautenstraat,"Rb. 19-12-1929",1929
https://adamlink.nl/geo/street/argostraat/220,Argostraat,"Rb. 26-10-1921",1921
https://adamlink.nl/geo/street/aristotelesstraat/225,Aristotelesstraat,"Rb. 17-3-1954",1954
https://adamlink.nl/geo/street/arlandaweg/226,Arlandaweg,"Rb. 7-9-1989",1989
https://adamlink.nl/geo/street/louis-armstrongstraat/2758,"Louis Armstrongstraat","Rb. Stadsdeel Slotervaart/Overtoomse Veld 20-9-1990",1990
https://adamlink.nl/geo/street/mr-pn-arntzeniusweg/3054,"Mr. P.N. Arntzeniusweg","Rb. Watergraafsmeer 15-3-1904",1904
https://adamlink.nl/geo/street/arondeusstraat/230,Arondeusstraat,"Rb. 24-6-1953",1953
https://adamlink.nl/geo/street/artemisstraat/231,Artemisstraat,"Rb. 23-5-2001",2001
https://adamlink.nl/geo/street/arubastraat/235,Arubastraat,"Rb. 22-3-1922",1922
https://adamlink.nl/geo/street/asingaborg/237,Asingaborg,"Rb 19-4-1961",1961
https://adamlink.nl/geo/street/isaac-asscherpad/1975,"Isaäc Asscherpad","Rb. 4-1-1956",1956
https://adamlink.nl/geo/street/assendelftstraat/238,Assendelftstraat,"Rb. 18-7-1919, 1-2-1978 en 22-3-1978",1919
https://adamlink.nl/geo/street/tobias-mc-asserstraat/4469,"Tobias M.C. Asserstraat","Rb. 11-12-1953, 19-1-1955",1953
https://adamlink.nl/geo/street/assumburg/239,Assumburg,"Rb. 6-1-1960",1960
https://adamlink.nl/geo/street/astasiastraat/241,Astasiastraat,"Rb. Landsmeer 6-2-1956",1956
https://adamlink.nl/geo/street/asterdwarsweg/242,Asterdwarsweg,"Rb. 11-5-1932",1932
https://adamlink.nl/geo/street/asterweg/243,Asterweg,"Rb. 13-10-1915",1915
https://adamlink.nl/geo/street/ataturk/6381,Atatürk,"Rb. Stadsdeel Amsterdam-Noord 24-2-1988",1988
https://adamlink.nl/geo/street/tweede-atjehstraat/4543,"Tweede Atjehstraat","Rb. 30-5-1900",1900
https://adamlink.nl/geo/street/willem-augustinstraat/5035,"Willem Augustinstraat","DB 3-4-2006",2006
https://adamlink.nl/geo/street/aurikelstraat/247,Aurikelstraat,"Rb. 22-3-1922, 3-9-1924",1922
https://adamlink.nl/geo/street/australiehaven/248,Australiëhaven,"Rb. 27-4-1966",1966
https://adamlink.nl/geo/street/australiehavenweg/249,Australiëhavenweg,"Rb. 10-11-1971, 27-1-1982",1971
https://adamlink.nl/geo/street/maria-austriastraat/2848,"Maria Austriastraat","Rb. 23-10-2001",2001
https://adamlink.nl/geo/street/avenhornstraat/250,Avenhornstraat,"Rb. 4-11-1925 10: f",1925
https://adamlink.nl/geo/street/avercampstraat/251,Avercampstraat,"Rb. 20-4-1983",1983
https://adamlink.nl/geo/street/avogadrostraat/252,Avogadrostraat,"Rb. 24-6-1953",1953
https://adamlink.nl/geo/street/azaleastraat/254,Azaleastraat,"Rb. 22-3-1922",1922
https://adamlink.nl/geo/street/azartplein/255,Azartplein,"Rb. 23-3-1994",1994
https://adamlink.nl/geo/street/aziehavenweg/257,Aziëhavenweg,"Rb. 11-5-1977",1977
https://adamlink.nl/geo/street/baanakkerspad/259,Baanakkerspad,"Rb. 30-10-1963, 2-2-1966   ",1963
https://adamlink.nl/geo/street/haj-baanderskade/1639,"H.A.J. Baanderskade","Rb. 20-4-1988   ",1988
https://adamlink.nl/geo/street/siebren-van-der-baanhof/4063,"Siebren van der Baanhof","Rb. 17-10-1984   ",1984
https://adamlink.nl/geo/street/baarsjesweg/263,Baarsjesweg,"Annexatie Sloten 1-1-1921** Rb. 22-3-1922, 3-9-1924 en 3-10-1956   ",1921
https://adamlink.nl/geo/street/baarsstraat/264,Baarsstraat,"Rb. 16-10-1901, 1-9-1908   ",1901
https://adamlink.nl/geo/street/baas-gansendonckstraat/265,"Baas Gansendonckstraat","Rb. 6-10-1948   ",1948
https://adamlink.nl/geo/street/bachplein/266,Bachplein,"Rb. 7-5-1929   ",1929
https://adamlink.nl/geo/street/bachstraat/267,Bachstraat,"Rb. 16-2-1927, 23-12-1927 en 7-5-1929",1927
https://adamlink.nl/geo/street/backershagen/268,Backershagen,"Rb. 16-9-1959   ",1959
https://adamlink.nl/geo/street/backupstraat/269,Back-upstraat,"Rb. 11-4-2001",2001
https://adamlink.nl/geo/street/baden-powellweg/270,"Baden Powellweg","Rb. 8-6-1960, 29-4-1964   ",1960
https://adamlink.nl/geo/street/badhuisweg/271,Badhuisweg,"Rb. 2-9-1913, 26-8-1914   ",1913
https://adamlink.nl/geo/street/badrianhof/272,Badrianhof,"Rb. 9-7-1952   ",1952
https://adamlink.nl/geo/street/willem-baerdesenstraat/5036,"Willem Baerdesenstraat","Rb. 2-10-2001",2001
https://adamlink.nl/geo/street/van-baerlestraat/4629,"Van Baerlestraat","Rb. 29-9-1875, 21-5-1890 en 6-6-1917   ",1875
https://adamlink.nl/geo/street/baetostraat/273,Baetostraat,"Rb. 20-4-1939   ",1939
https://adamlink.nl/geo/street/baffinstraat/274,Baffinstraat,"Rb. 22-3-1922, 16-2-1927   ",1922
https://adamlink.nl/geo/street/baionen/275,Baionen,"Rb. 7-2-2001",2001
https://adamlink.nl/geo/street/chet-bakerstraat/742,"Chet Bakerstraat","Rb. Stadsdeel Slotervaart/Overtoomse Veld 20-9-1990   ",1990
https://adamlink.nl/geo/street/bakhuizen-van-den-brinkhof/276,"Bakhuizen van den Brinkhof","Rb. 20-7-1955   ",1955
https://adamlink.nl/geo/street/bakhuys-roozeboomstraat/277,"Bakhuys Roozeboomstraat","Rb. 26-7-1939, 26-7-1950   ",1939
https://adamlink.nl/geo/street/bep-bakhuysstraat/5290,"Bep Bakhuysstraat","DB 3-4-2006",2006
https://adamlink.nl/geo/street/lies-bakhuyzenlaan/2694,"Lies Bakhuyzenlaan","Rb. 20-12-2000",2000
https://adamlink.nl/geo/street/bakkerswaal/279,Bakkerswaal,"Rb. 24-2-1966   ",1966
https://adamlink.nl/geo/street/bakkumstraat/280,Bakkumstraat,"Rb. 30-10-1963   ",1963
https://adamlink.nl/geo/street/balboaplein/282,Balboaplein,"DB 4-3-2003",2003
https://adamlink.nl/geo/street/balboastraat/283,Balboastraat,"Rb. 30-1-1924, 27-5-1926   ",1924
https://adamlink.nl/geo/street/baldermoer/284,Baldermoer,"Rb. 14-5-1973   ",1973
https://adamlink.nl/geo/street/baldwinstraat/285,Baldwinstraat,"Rb. Stadsdeel Osdorp 3-2-1988   ",1988
https://adamlink.nl/geo/street/balearenlaan/286,Balearenlaan,"Rb. 28-6-2000",2000
https://adamlink.nl/geo/street/balgerskamp/287,Balgerskamp,"Rb. 10-7-1963, 15-3-1972   ",1963
https://adamlink.nl/geo/street/balgzandstraat/288,Balgzandstraat,"Rb. 30-10-1963   ",1963
https://adamlink.nl/geo/street/balistraat/289,Balistraat,"Rb. 30-5-1900   ",1900
https://adamlink.nl/geo/street/bamberghof/292,Bamberghof,"Rb. 23-12-1959   ",1959
https://adamlink.nl/geo/street/bananenstraat/293,Bananenstraat,"Rb. 26-1-1951   ",1951
https://adamlink.nl/geo/street/joos-banckersplantsoen/2228,"Joos Banckersplantsoen","DB 14-5-2001",2001
https://adamlink.nl/geo/street/joos-banckersweg/2229,"Joos Banckersweg","Rb. 20-4-1939, 17-9-1986   ",1939
https://adamlink.nl/geo/street/bandijkstraat/294,Bandijkstraat,"Rb. 10-7-1963   ",1963
https://adamlink.nl/geo/street/bankastraat/295,Bankastraat,"Rb. 30-5-1900   ",1900
https://adamlink.nl/geo/street/bankwerkerij/296,Bankwerkerij,"Rb. Stadsdeel Amsterdam-Noord 15-3-1983",1983
https://adamlink.nl/geo/street/banneplein/298,Banneplein,"Rb. 14-8-1974   ",1974
https://adamlink.nl/geo/street/harry-banninkstraat/1672,"Harry Banninkstraat","DB 1-3-2006",2006
https://adamlink.nl/geo/street/banstraat/299,Banstraat,"Rb. 1-6-1898, 13-10-1915 en 6-6-1917, 22-3-1922   ",1898
https://adamlink.nl/geo/street/banterij/300,Banterij,"Rb. 15-1-2003",2003
https://adamlink.nl/geo/street/barajasweg/301,Barajasweg,"Rb. 7-9-1989   ",1989
https://adamlink.nl/geo/street/barbusselaan/303,Barbusselaan,"Rb. 17-11-1982   ",1982
https://adamlink.nl/geo/street/barcelonaplein/304,Barcelonaplein,"Rb. 30-10-1991",1991
https://adamlink.nl/geo/street/barentszplein/305,Barentszplein,"Rb. 20-11-1878, 30-3-1881 en 2-9-1913   ",1878
https://adamlink.nl/geo/street/barentszstraat/306,Barentszstraat,"Rb. 15-5-1878, 2-9-1913   ",1878
https://adamlink.nl/geo/street/barkasstraat/307,Barkasstraat,"Rb. 7-3-2006",2006
https://adamlink.nl/geo/street/barkentijnkade/308,Barkentijnkade,"Rb. 7-3-2006",2006
https://adamlink.nl/geo/street/barkpad/309,Barkpad,"Rb. 3-2-1965   ",1965
https://adamlink.nl/geo/street/william-barlowlaan/5076,"William Barlowlaan","DB 19-4-2005",2005
https://adamlink.nl/geo/street/william-barlowsteiger/6640,"William Barlowsteiger","DB 19-4-2005",2005
https://adamlink.nl/geo/street/barnevelderstraat/313,Barnevelderstraat,"Rb. 4-3-1987   ",1987
https://adamlink.nl/geo/street/loet-c-barnstijnstraat/2735,"Loet C. Barnstijnstraat","Rb. 31-1-2006",2006
https://adamlink.nl/geo/street/baroniepad/318,Baroniepad,"Rb. 26-9-1951, 1-4-1964   ",1951
https://adamlink.nl/geo/street/baroniestraat/319,Baroniestraat,"Rb. 26-7-1939, 26-9-1951   ",1939
https://adamlink.nl/geo/street/baronstraat/320,Baronstraat,"Rb. Stadsdeel Zuidoost 6-6-1995   ",1995
https://adamlink.nl/geo/street/willem-bartjenshof/5037,"Willem Bartjenshof","Rb. 19-10-1960   ",1960
https://adamlink.nl/geo/street/clara-bartonstraat/768,"Clara Bartonstraat","Rb. 6-9-1967   ",1967
https://adamlink.nl/geo/street/count-basiestraat/845,"Count Basiestraat","Rb. Stadsdeel Slotervaart/Overtoomse Veld 20-9-1990   ",1990
https://adamlink.nl/geo/street/basisweg/329,Basisweg,"Rb. 10-1-1962, 10-11-1971 en 26-4-1978",1962
https://adamlink.nl/geo/street/johan-basiushof/2159,"Johan Basiushof","Rb. 2-11-1955   ",1955
https://adamlink.nl/geo/street/bastenakenstraat/330,Bastenakenstraat,"Rb. 25-11-1992   ",1992
https://adamlink.nl/geo/street/frans-bastiaansestraat/1374,"Frans Bastiaansestraat","Rb. 18-3-1953, 23-10-1957   ",1953
https://adamlink.nl/geo/street/bastingstraat/331,Bastingstraat,"Rb. 6-9-1967   ",1967
https://adamlink.nl/geo/street/bataviastraat/332,Bataviastraat,"Rb. 22-4-1925   ",1925
https://adamlink.nl/geo/street/nieuwe-batavierstraat/3139,"Nieuwe Batavierstraat","Rb. 6-6-1917   ",1917
https://adamlink.nl/geo/street/batjanstraat/333,Batjanstraat,"Rb. 26-7-1923   ",1923
https://adamlink.nl/geo/street/marius-bauerplantsoen/2864,"Marius Bauerplantsoen","Rb. Stadsdeel Slotervaart/Overtoomse Veld 22-12-1993   ",1993
https://adamlink.nl/geo/street/marius-bauerstraat/2865,"Marius Bauerstraat","Rb. 29-2-1956, 23-10-1957   ",1956
https://adamlink.nl/geo/street/prof-h-bavinckstraat/3693,"Prof. H. Bavinckstraat","Rb. 19-10-1960   ",1960
https://adamlink.nl/geo/street/bavinkhof/335,Bavinkhof,"Rb. 11-12-2002",2002
https://adamlink.nl/geo/street/baweanstraat/336,Baweanstraat,"Rb. 16-2-1927   ",1927
https://adamlink.nl/geo/street/de-bazelhof/905,"De Bazelhof","Rb. 16-2-1955   ",1955
https://adamlink.nl/geo/street/beatrixpark/337,Beatrixpark,"Rb. 8-6-1938   ",1938
https://adamlink.nl/geo/street/simone-de-beauvoirstraat/4081,"Simone de Beauvoirstraat","Rb. Stadsdeel Zuidoost 18-12-1990   ",1990
https://adamlink.nl/geo/street/becquerelstraat/338,Becquerelstraat,"Rb. 26-7-1939, 29-1-1958   ",1939
https://adamlink.nl/geo/street/beeckenstein/339,Beeckenstein,"Rb. 6-1-1960   ",1960
https://adamlink.nl/geo/street/beek-en-hoff/340,"Beek en Hoff","Rb. 16-7-1958   ",1958
https://adamlink.nl/geo/street/ljm-beelstraat/2723,"L.J.M. Beelstraat","Rb. 25-4-1990   ",1990
https://adamlink.nl/geo/street/beemsterstraat/343,Beemsterstraat,"Rb. 4-11-1925, 30-10-1963   ",1925
https://adamlink.nl/geo/street/jan-van-beersstraat/2088,"Jan van Beersstraat","Rb. 14-10-1953   ",1953
https://adamlink.nl/geo/street/beethovenstraat/345,Beethovenstraat,"Rb. 22-4-1925, 18-12-1953   ",1925
https://adamlink.nl/geo/street/beetskoogstraat/5295,Beetskoogstraat,"DB 29-11-2005",2005
https://adamlink.nl/geo/street/nicolaas-beetsplantsoen/3122,"Nicolaas Beetsplantsoen","Rb. 1-7-1981",1981
